run_id,market,lookback_label,lookback_days,skip_label,skip_days,quantile,evaluation_start,evaluation_end,runtime_seconds,rebal_freq,gross_exposure,transaction_cost_bps,portfolio_accounting,annualization_days,start_date,end_date,n_days,total_return,annualized_return,annualized_vol,sharpe,max_drawdown,calmar,daily_hit_rate,n_rebalances,total_turnover,annualized_turnover,avg_rebalance_turnover,avg_n_eligible,avg_n_long,avg_n_short,min_n_long,min_n_short,min_daily_gross_exposure,max_daily_gross_exposure,max_abs_daily_net_exposure,days_with_stale_held_prices,avg_stale_held_gross_exposure,max_stale_held_gross_exposure,n_stale_recovery_events,max_abs_stale_recovery_return,max_abs_stale_recovery_contribution
moex_lb12M_sk1M_q10,moex,12M,252,1M,21,0.1,2015-07-01,2024-12-30,3.239095457996882,ME,1.0,0.0,fixed_notional_sleeves,252,2015-07-01,2024-12-30,2407,1.4339820755680521,0.09760318556528969,0.13610652001977955,0.7524157648686356,-0.1959550416495146,0.4980896880411112,0.5301204819277109,114,37.50137064169914,3.926192522521056,0.32895939159385196,72.51754385964912,6.7368421052631575,6.7368421052631575,2,2,0.9999999999999997,1.0000000000000004,2.220446049250313e-16,89,0.010927767575098321,1.0,47,0.49504950495049505,0.03253859036444593
moex_lb12M_sk1M_q20,moex,12M,252,1M,21,0.2,2015-07-01,2024-12-30,3.34056770800089,ME,1.0,0.0,fixed_notional_sleeves,252,2015-07-01,2024-12-30,2407,0.9376403087679113,0.07170673578237441,0.09447521348200326,0.780429229941269,-0.1633279950048364,0.4390351805901435,0.5301204819277109,114,30.096269972108416,3.1509181690782384,0.2640023681763896,72.51754385964912,14.052631578947368,14.052631578947368,4,4,0.9999999999999997,1.0000000000000004,2.5673907444456745e-16,154,0.010344011483205148,1.0000000000000002,93,0.9898392453832868,0.01910563446006512
moex_lb12M_sk1M_q30,moex,12M,252,1M,21,0.3,2015-07-01,2024-12-30,3.521877207997022,ME,1.0,0.0,fixed_notional_sleeves,252,2015-07-01,2024-12-30,2407,0.5931445679113256,0.049965512014457536,0.07411251466528229,0.6950398078308477,-0.1215961721169655,0.4109135274948855,0.516825924387204,114,26.615872022466355,2.7865391564858832,0.23347256160058205,72.51754385964912,21.32456140350877,21.32456140350877,6,6,0.9999999999999996,1.0000000000000002,2.7755575615628914e-16,229,0.010266429751763268,1.0,138,0.9898392453832868,0.012911434305367344
moex_lb12M_sk3M_q10,moex,12M,252,3M,63,0.1,2015-07-01,2024-12-30,3.2664572079956997,ME,1.0,0.0,fixed_notional_sleeves,252,2015-07-01,2024-12-30,2407,0.790322072589265,0.06287095072544524,0.1274070262311624,0.5423184164435606,-0.3297857214326293,0.190641821763314,0.5076859160781055,114,38.44090381372124,4.024556610327275,0.33720091064667757,71.40350877192982,6.640350877192983,6.640350877192983,2,2,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,69,0.010007822445523416,1.0,46,0.49504950495049505,0.03264227360559366
moex_lb12M_sk3M_q20,moex,12M,252,3M,63,0.2,2015-07-01,2024-12-30,3.3726986670008046,ME,1.0,0.0,fixed_notional_sleeves,252,2015-07-01,2024-12-30,2407,0.49411865221706686,0.04293486025223592,0.0882002694247771,0.5208062192619982,-0.20002520955264358,0.21464724545600897,0.5143331948483589,114,30.42664550393502,3.185506716656263,0.2669003991573248,71.40350877192982,13.833333333333334,13.833333333333334,4,4,0.9999999999999997,1.0000000000000004,2.5673907444456745e-16,146,0.010225470826504155,1.0,89,0.9898392453832868,0.019094305838103537
moex_lb12M_sk3M_q30,moex,12M,252,3M,63,0.3,2015-07-01,2024-12-30,3.4189477920008358,ME,1.0,0.0,fixed_notional_sleeves,252,2015-07-01,2024-12-30,2407,0.23865476113367934,0.022660297531845508,0.06999824113161397,0.3551185491661182,-0.13836893513205295,0.16376723222029252,0.5047777316161196,114,26.434229926580898,2.767522202533604,0.23187920988228858,71.40350877192982,21.0,21.0,6,6,0.9999999999999996,1.0000000000000002,2.5500435096859064e-16,199,0.009866068277246249,1.0000000000000002,131,0.9898392453832868,0.012998948455880843
moex_lb24M_sk0M_q10,moex,24M,504,0M,0,0.1,2015-07-01,2024-12-30,3.283397207997041,ME,1.0,0.0,fixed_notional_sleeves,252,2015-07-01,2024-12-30,2407,0.04256884011009365,0.004374017629945159,0.134215718442985,0.09959226187313544,-0.29512004983491213,0.014821146961692202,0.48857498961362694,114,30.603772876495103,3.204051003272441,0.27082984846455843,66.87719298245614,6.245614035087719,6.245614035087719,1,1,0.9999999999999997,1.0000000000000002,2.220446049250313e-16,83,0.009911643324792985,1.0000000000000002,41,0.9898392453832868,0.03953270459828563
moex_lb24M_sk0M_q20,moex,24M,504,0M,0,0.2,2015-07-01,2024-12-30,3.4186594579950906,ME,1.0,0.0,fixed_notional_sleeves,252,2015-07-01,2024-12-30,2407,0.5309121074203598,0.04559452564343669,0.09665335422615605,0.509658936299885,-0.17790655886845086,0.2562835565671897,0.5068550062318239,114,25.465698822632092,2.6661221866652625,0.2233833230055447,66.87719298245614,12.964912280701755,12.964912280701755,1,1,0.9999999999999996,1.0000000000000004,2.220446049250313e-16,138,0.009769690157203026,1.0,76,0.9898392453832868,0.019054929622928256
moex_lb24M_sk0M_q30,moex,24M,504,0M,0,0.3,2015-07-01,2024-12-30,3.410687957999471,ME,1.0,0.0,fixed_notional_sleeves,252,2015-07-01,2024-12-30,2407,0.09304375062247106,0.009357801123700549,0.07771122338330891,0.15869208993098036,-0.1502818539157027,0.062268336993963364,0.5072704611549647,114,23.62475337660112,2.473385064770869,0.2072346787421151,66.87719298245614,19.587719298245613,19.587719298245613,2,2,0.9999999999999996,1.0000000000000002,2.5153490401663703e-16,195,0.009655301804448374,1.0000000000000002,116,0.9898392453832868,0.01287984878019466
moex_lb24M_sk1M_q10,moex,24M,504,1M,21,0.1,2015-07-01,2024-12-30,3.27909862499655,ME,1.0,0.0,fixed_notional_sleeves,252,2015-07-01,2024-12-30,2407,-0.19362653913491334,-0.022279224054440272,0.1263698154119886,-0.11515928919519637,-0.2937393701740314,-0.0758469116388468,0.48400498545907766,114,30.173235196673897,3.1589760156052438,0.2670197805015389,66.16666666666667,6.201754385964913,6.201754385964913,1,1,0.9999999999999997,1.0000000000000002,2.220446049250313e-16,88,0.009896675232035015,1.0000000000000002,39,0.49504950495049505,0.037213951484176874
moex_lb24M_sk1M_q20,moex,24M,504,1M,21,0.2,2015-07-01,2024-12-30,3.3499852500026464,ME,1.0,0.0,fixed_notional_sleeves,252,2015-07-01,2024-12-30,2407,0.041883689870586105,0.004304893641225993,0.09650055167450972,0.09276374824577159,-0.18992033548354503,0.022666838863071487,0.5002077274615704,114,26.109675735839343,2.733543118168473,0.22903224329683633,66.16666666666667,12.81578947368421,12.81578947368421,1,1,0.9999999999999997,1.0000000000000004,2.983724378680108e-16,130,0.009458020149404394,1.0,77,0.9898392453832868,0.01905492962292826
moex_lb24M_sk1M_q30,moex,24M,504,1M,21,0.3,2015-07-01,2024-12-30,3.4660581670032116,ME,1.0,0.0,fixed_notional_sleeves,252,2015-07-01,2024-12-30,2407,-0.19766206573001788,-0.02279265048515544,0.07957355887388351,-0.24993845691648098,-0.2192912996319346,-0.10393777830407015,0.4864977149979227,114,23.534795608590745,2.4639669685770116,0.2064455755139539,66.16666666666667,19.342105263157894,19.342105263157894,1,1,0.9999999999999997,1.0000000000000004,2.5673907444456745e-16,157,0.009226230876480971,1.0,117,0.9898392453832868,0.012860271096646395
moex_lb24M_sk3M_q10,moex,24M,504,3M,63,0.1,2015-07-01,2024-12-30,3.298835166002391,ME,1.0,0.0,fixed_notional_sleeves,252,2015-07-01,2024-12-30,2407,-0.26416163281763594,-0.03160434043051241,0.12303653548819342,-0.199462196114626,-0.2966361947848678,-0.10654242801837827,0.48774407976734524,114,33.09292979777429,3.464652392621155,0.2902888578752131,64.95614035087719,6.0964912280701755,6.0964912280701755,1,1,0.9999999999999997,1.0000000000000002,2.220446049250313e-16,81,0.00963421514884481,0.9999999999999999,39,0.45916114790286977,0.03770839731558258
moex_lb24M_sk3M_q20,moex,24M,504,3M,63,0.2,2015-07-01,2024-12-30,3.3651085409946973,ME,1.0,0.0,fixed_notional_sleeves,252,2015-07-01,2024-12-30,2407,-0.1259090985017931,-0.013990068850838866,0.09562803677979208,-0.0996309785181528,-0.23947913368715157,-0.058418738348682504,0.48774407976734524,114,26.962331266929333,2.822811582578393,0.23651167778008186,64.95614035087719,12.631578947368421,12.631578947368421,1,1,0.9999999999999997,1.0000000000000002,2.2898349882893854e-16,129,0.009453806037402061,1.0000000000000002,77,0.9898392453832868,0.019681490826923026
moex_lb24M_sk3M_q30,moex,24M,504,3M,63,0.3,2015-07-01,2024-12-30,3.407160541995836,ME,1.0,0.0,fixed_notional_sleeves,252,2015-07-01,2024-12-30,2407,-0.324781310174483,-0.04028176088605173,0.08141208707609678,-0.46429969500485485,-0.3692006221106561,-0.10910534401531578,0.4798504362276693,114,24.393985615131996,2.553919557546017,0.2139823299572982,64.95614035087719,18.973684210526315,18.973684210526315,1,1,0.9999999999999997,1.0000000000000004,2.3592239273284576e-16,174,0.009459274668906505,1.0000000000000002,114,0.9898392453832868,0.013263627163343412
crypto_lb6M_sk0M_q10,crypto,6M,182,0M,0,0.1,2020-05-01,2025-06-30,2.503215917000489,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.18228702167390443,-0.03817845327225844,0.4111399109207696,0.11059575377675622,-0.7395641241382691,-0.05162291142332451,0.5066242713301536,62,35.969175892484586,6.9574717545081475,0.5801479982658803,40.74193548387097,3.629032258064516,3.629032258064516,2,2,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,73,0.005363291422401468,0.2843157078475581,0,0.0,0.0
crypto_lb6M_sk0M_q20,crypto,6M,182,0M,0,0.2,2020-05-01,2025-06-30,2.538792375002231,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,0.16550352894820586,0.03006739206730269,0.3194923600135358,0.25122782869808485,-0.38285914628141204,0.07853382205789679,0.49814520402755696,62,30.91758564210099,5.98034910406299,0.4986707361629192,40.74193548387097,7.725806451612903,7.725806451612903,5,5,0.9999999999999998,1.0000000000000002,2.3592239273284576e-16,80,0.002553320059200117,0.13368575333347443,0,0.0,0.0
crypto_lb6M_sk0M_q30,crypto,6M,182,0M,0,0.3,2020-05-01,2025-06-30,2.6202066249970812,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,0.07163872018231521,0.013473093220786936,0.26537335611365875,0.1826548763079401,-0.32489442246791855,0.04146914286322452,0.505564387917329,62,27.749337578797725,5.367518927536391,0.4475699609483504,40.74193548387097,11.790322580645162,11.790322580645162,8,8,0.9999999999999997,1.0000000000000002,2.498001805406602e-16,153,0.0033572869239177627,0.07538983567032531,0,0.0,0.0
crypto_lb6M_sk1M_q10,crypto,6M,182,1M,30,0.1,2020-05-01,2025-06-30,2.5066394170062267,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.2658158662639033,-0.05801750666644967,0.4414756343809897,0.08234391989331087,-0.6211683856164493,-0.09340061086475437,0.4960254372019078,62,36.15830459265595,6.994054677434776,0.5831984611718701,39.935483870967744,3.5806451612903225,3.5806451612903225,2,2,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,78,0.006026318330667146,0.27986193130556763,0,0.0,0.0
crypto_lb6M_sk1M_q20,crypto,6M,182,1M,30,0.2,2020-05-01,2025-06-30,2.5922618329932448,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,0.9597665495160375,0.1389921014887856,0.3110779313518769,0.5729656241696687,-0.31132838123006823,0.44644854073253276,0.5140434552199258,62,32.121246895240645,6.213171762990374,0.5180846273425911,39.935483870967744,7.580645161290323,7.580645161290323,5,5,0.9999999999999997,1.0000000000000004,2.3592239273284576e-16,103,0.0033617190389422773,0.1141112057721753,0,0.0,0.0
crypto_lb6M_sk1M_q30,crypto,6M,182,1M,30,0.3,2020-05-01,2025-06-30,2.6368942920016707,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,0.7773622898186976,0.11767064669393679,0.25230595348120877,0.5667307274244847,-0.2868007912486328,0.410287036453557,0.49920508744038156,62,28.78461753800113,5.567771807827457,0.46426802480646984,39.935483870967744,11.516129032258064,11.516129032258064,8,8,0.9999999999999997,1.0000000000000002,2.7755575615628914e-16,153,0.003353574348523604,0.07285466664596028,0,0.0,0.0
crypto_lb6M_sk3M_q10,crypto,6M,182,3M,91,0.1,2020-05-01,2025-06-30,2.495901333000802,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.3829946010232056,-0.08917307110693284,0.3978779852480863,-0.034799068095195125,-0.6075664134314176,-0.14677090295907008,0.5103338632750397,62,37.31299607212736,7.217405175583724,0.6018225172923768,38.145161290322584,3.403225806451613,3.403225806451613,2,2,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,47,0.00416056186173779,0.20702653298268078,0,0.0,0.0
crypto_lb6M_sk3M_q20,crypto,6M,182,3M,91,0.2,2020-05-01,2025-06-30,2.557002207999176,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.3012707784355051,-0.06699306772492852,0.2854617004013358,-0.09979485790742805,-0.5746985330962844,-0.11657079993573705,0.5007949125596184,62,32.16339481989273,6.221324382226204,0.518764432578915,38.145161290322584,7.225806451612903,7.225806451612903,5,5,0.9999999999999997,1.0000000000000004,2.1510571102112408e-16,90,0.0031298836082781626,0.10939949840791564,0,0.0,0.0
crypto_lb6M_sk3M_q30,crypto,6M,182,3M,91,0.3,2020-05-01,2025-06-30,2.6213645830066525,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,0.2666429631917422,0.04678206642125282,0.23875747942815959,0.3111233806904218,-0.43576763321581913,0.10735553275496128,0.5082140964493905,62,29.735046045769774,5.751611980236337,0.47959751686725444,38.145161290322584,11.0,11.0,8,8,0.9999999999999997,1.0000000000000002,2.0816681711721685e-16,117,0.00262114423551083,0.07223621820601998,0,0.0,0.0
crypto_lb12M_sk0M_q10,crypto,12M,365,0M,0,0.1,2020-05-01,2025-06-30,2.512756124997395,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.20276851642947835,-0.042886142569263486,0.4164830110874779,0.103263448942269,-0.5152198013875997,-0.08323853713262129,0.49761526232114467,62,32.208050299505175,6.229962034615468,0.5194846822500836,35.67741935483871,3.1129032258064515,3.1129032258064515,2,2,0.9999999999999998,1.0000000000000002,1.942890293094024e-16,83,0.006504070566197654,0.2465584065132348,0,0.0,0.0
crypto_lb12M_sk0M_q20,crypto,12M,365,0M,0,0.2,2020-05-01,2025-06-30,2.573367540993786,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.08333464060538043,-0.016689929166293083,0.3125996819139003,0.10355409066171571,-0.48176860418921263,-0.03464304029188706,0.510863804981452,62,26.458108419789127,5.117758120414961,0.4267436841901472,35.67741935483871,6.741935483870968,6.741935483870968,5,5,0.9999999999999997,1.0000000000000004,2.220446049250313e-16,83,0.003199243612062899,0.11915849138855265,0,0.0,0.0
crypto_lb12M_sk0M_q30,crypto,12M,365,0M,0,0.3,2020-05-01,2025-06-30,2.6291308750005555,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,0.07796577086257117,0.014627754149519445,0.24749895853038564,0.1830143604016774,-0.36754298298448695,0.03979875776906573,0.5087440381558028,62,23.845404607242376,4.61238615879357,0.3846033001168126,35.67741935483871,10.258064516129032,10.258064516129032,8,8,0.9999999999999997,1.0000000000000004,2.0816681711721685e-16,117,0.0030314953128980113,0.08466916622180447,0,0.0,0.0
crypto_lb12M_sk1M_q10,crypto,12M,365,1M,30,0.1,2020-05-01,2025-06-30,2.5338656250023632,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,0.06845739190094657,0.012890435050589621,0.4086671657717224,0.2367676018034363,-0.5318638996093601,0.024236341402485304,0.5023847376788553,62,35.21195668475691,6.811003810247097,0.5679347852380147,34.903225806451616,3.0161290322580645,3.0161290322580645,2,2,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,70,0.0049110045207141784,0.23306068242860886,0,0.0,0.0
crypto_lb12M_sk1M_q20,crypto,12M,365,1M,30,0.2,2020-05-01,2025-06-30,2.5780540829946403,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.1774563101668828,-0.03708199165228432,0.3308903548914337,0.05067090803074202,-0.4427227806430568,-0.08375894187875889,0.4954954954954955,62,28.78366930039666,5.567588391438676,0.46425273065155903,34.903225806451616,6.564516129032258,6.564516129032258,5,5,0.9999999999999997,1.0000000000000002,2.3592239273284576e-16,70,0.0023840806892554663,0.10862649071534028,0,0.0,0.0
crypto_lb12M_sk1M_q30,crypto,12M,365,1M,30,0.3,2020-05-01,2025-06-30,2.6548007919991505,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.14243732329162972,-0.029285084786284776,0.2570300982793462,0.012677020276055412,-0.4770000628972867,-0.061394299632599396,0.4970853206147324,62,25.44852475916499,4.92247564233981,0.4104600767607256,34.903225806451616,10.048387096774194,10.048387096774194,7,7,0.9999999999999997,1.0000000000000004,2.220446049250313e-16,135,0.0032284046357471253,0.0769836245145579,0,0.0,0.0
crypto_lb12M_sk3M_q10,crypto,12M,365,3M,91,0.1,2020-05-01,2025-06-30,2.5119380410033045,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.03525387698322857,-0.006918172848106474,0.4165432351291794,0.19401161367513456,-0.4599397365741923,-0.015041476737008376,0.5103338632750397,62,33.49051933777899,6.4780283827712415,0.540169666738371,32.935483870967744,2.7903225806451615,2.7903225806451615,2,2,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,29,0.0023544794041100263,0.16163362821985433,0,0.0,0.0
crypto_lb12M_sk3M_q20,crypto,12M,365,3M,91,0.2,2020-05-01,2025-06-30,2.560834582996904,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.25502918576714717,-0.055356240007808255,0.3078145568375285,-0.02992384887840964,-0.6218822426707311,-0.08901402260671688,0.4965553789083201,62,28.501787169127592,5.513064290795745,0.45970624466334825,32.935483870967744,6.193548387096774,6.193548387096774,4,4,0.9999999999999997,1.0000000000000004,2.220446049250313e-16,47,0.00112622540788966,0.07914252446575647,0,0.0,0.0
crypto_lb12M_sk3M_q30,crypto,12M,365,3M,91,0.3,2020-05-01,2025-06-30,2.619038874996477,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.3907807301495302,-0.09140772829724486,0.24301251474543045,-0.2724120494630568,-0.6042402358274304,-0.15127712932269988,0.501854795972443,62,25.56886688639601,4.945753266314013,0.4124010788128388,32.935483870967744,9.435483870967742,9.435483870967742,6,6,0.9999999999999997,1.0000000000000002,2.0816681711721685e-16,70,0.0013768379261126374,0.06371753056082884,0,0.0,0.0
crypto_lb24M_sk0M_q10,crypto,24M,730,0M,0,0.1,2020-05-01,2025-06-30,2.5069849580031587,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.7941744525696126,-0.26343506091978863,0.45429723921453946,-0.4396723872001249,-0.817215809116727,-0.3223567850510842,0.48966613672496023,62,29.378286868134865,5.682604508144793,0.49793706556160783,24.983870967741936,2.064516129032258,2.064516129032258,1,1,0.9999999999999998,1.0000000000000002,1.942890293094024e-16,31,0.003479621911956372,0.24661375145494804,0,0.0,0.0
crypto_lb24M_sk0M_q20,crypto,24M,730,0M,0,0.2,2020-05-01,2025-06-30,2.5474656669975957,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.5021689066012609,-0.12621021832934398,0.3092162331009275,-0.2804819124060038,-0.5962913195471243,-0.211658654406036,0.4965553789083201,62,25.873075183726954,5.004595888744217,0.41730766425366067,24.983870967741936,4.612903225806452,4.612903225806452,1,1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,36,0.001759875598103977,0.11610223135658561,0,0.0,0.0
crypto_lb24M_sk0M_q30,crypto,24M,730,0M,0,0.3,2020-05-01,2025-06-30,2.5670234589997563,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.5258420194384923,-0.134406050055229,0.2593634710241573,-0.4258435482148594,-0.6640583963924656,-0.2024009496535205,0.4965553789083201,62,24.508695402673133,4.7406856502255925,0.39530153875279256,24.983870967741936,7.048387096774194,7.048387096774194,2,2,0.9999999999999998,1.0000000000000004,2.7755575615628914e-16,36,0.0011748441558229196,0.07064287244887532,0,0.0,0.0
crypto_lb24M_sk1M_q10,crypto,24M,730,1M,30,0.1,2020-05-01,2025-06-30,2.5121329999965383,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.874752767702955,-0.33091322908465015,0.4452460850670078,-0.6746972484407575,-0.8778541124057117,-0.37695697315559684,0.49867514573396926,62,29.49178782469745,5.704558853213868,0.4998608105880924,24.193548387096776,2.0483870967741935,2.0483870967741935,1,1,0.9999999999999998,1.0000000000000002,1.942890293094024e-16,22,0.002202900519255197,0.22502174947245981,0,0.0,0.0
crypto_lb24M_sk1M_q20,crypto,24M,730,1M,30,0.2,2020-05-01,2025-06-30,2.576595291000558,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.2351198057930185,-0.05052480560062422,0.33106183233604275,0.007362747780055358,-0.5952829464885243,-0.08487527804829904,0.5135135135135135,62,26.482675565138706,5.122510111963766,0.43414222237932304,24.193548387096776,4.516129032258065,4.516129032258065,1,1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,67,0.003266408311048209,0.13002047444959342,0,0.0,0.0
crypto_lb24M_sk1M_q30,crypto,24M,730,1M,30,0.3,2020-05-01,2025-06-30,2.608598708997306,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.6282535315966258,-0.1742028164731877,0.28112097451118995,-0.5390500761564828,-0.7332573271552753,-0.23757391848918866,0.5045045045045045,62,25.08511625572368,4.852181999649784,0.40459864928586575,24.193548387096776,6.870967741935484,6.870967741935484,1,1,0.9999999999999998,1.0000000000000002,2.0816681711721685e-16,67,0.0022157900912938987,0.08742729603156683,0,0.0,0.0
crypto_lb24M_sk3M_q10,crypto,24M,730,3M,91,0.1,2020-05-01,2025-06-30,2.517629708003369,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.575824050636168,-0.15285703956825614,0.5071159668688179,-0.06460795231441915,-0.7448067978641935,-0.20523045708845394,0.5066242713301536,62,29.967325577415963,5.796541513384645,0.5257425539897538,22.370967741935484,1.8387096774193548,1.8387096774193548,1,1,0.9999999999999998,1.0000000000000002,1.942890293094024e-16,13,0.0013500699464487867,0.21088755143379465,0,0.0,0.0
crypto_lb24M_sk3M_q20,crypto,24M,730,3M,91,0.2,2020-05-01,2025-06-30,2.5697668329958105,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.28539776984366316,-0.06293038269655415,0.35918264606104794,-0.00025511353772477606,-0.5539343379021489,-0.11360621357196067,0.5124536301006889,62,25.149216204358275,4.864580770848315,0.4191536034059713,22.370967741935484,4.064516129032258,4.064516129032258,1,1,0.9999999999999997,1.0000000000000002,2.220446049250313e-16,45,0.002527852496089978,0.12545673683078531,0,0.0,0.0
crypto_lb24M_sk3M_q30,crypto,24M,730,3M,91,0.3,2020-05-01,2025-06-30,2.6137750420020893,ME,1.0,0.0,fixed_notional_sleeves,365,2020-05-01,2025-06-30,1887,-0.3798898414022356,-0.08828832982896873,0.2886617849732573,-0.174145535156931,-0.45756147213811427,-0.19295402957860713,0.5156332803391627,62,24.53622431774702,4.746010533109519,0.40223318553683646,22.370967741935484,6.274193548387097,6.274193548387097,1,1,0.9999999999999997,1.0000000000000004,2.3592239273284576e-16,65,0.0023316245126035386,0.08642962559851868,0,0.0,0.0
